"gwcode","fid","start","end","heg_main_match","rowmin","rowmax","colmin","colmax","filename"
369,126,1992,2014,"romanian [org]",296,392,560,777,"369_1992_2014_romanian_[org].tif"
369,126,1992,2014,"ukrainian [org]",296,392,560,777,"369_1992_2014_ukrainian_[org].tif"
369,126,1992,2014,"albanian [l2]",296,392,560,777,"369_1992_2014_albanian_[l2].tif"
369,126,1992,2014,"russian [org]",296,392,560,777,"369_1992_2014_russian_[org].tif"
369,126,1992,2014,"gagauz [org]",296,392,560,777,"369_1992_2014_gagauz_[org].tif"
369,126,1992,2014,"moldovan [org]",296,392,560,777,"369_1992_2014_moldovan_[org].tif"
369,126,1992,2014,"tatar [org]",296,392,560,777,"369_1992_2014_tatar_[org].tif"
369,126,1992,2014,"hungarian [org]",296,392,560,777,"369_1992_2014_hungarian_[org].tif"
369,126,1992,2014,"turkish [org]",296,392,560,777,"369_1992_2014_turkish_[org].tif"
369,126,1992,2014,"greek [l2]",296,392,560,777,"369_1992_2014_greek_[l2].tif"
369,126,1992,2014,"polish [org]",296,392,560,777,"369_1992_2014_polish_[org].tif"
369,126,1992,2014,"belarusan [org]",296,392,560,777,"369_1992_2014_belarusan_[org].tif"
369,126,1992,2014,"rusyn [org]",296,392,560,777,"369_1992_2014_rusyn_[org].tif"
369,126,1992,2014,"romani [l5]",296,392,560,777,"369_1992_2014_romani_[l5].tif"
369,126,1992,2014,"armenian [l2]",296,392,560,777,"369_1992_2014_armenian_[l2].tif"
369,126,1992,2014,"slovak [org]",296,392,560,777,"369_1992_2014_slovak_[org].tif"
369,126,1992,2014,"italian [org]",296,392,560,777,"369_1992_2014_italian_[org].tif"
369,127,2015,2020,"bulgarian [org]",296,382,560,777,"369_2015_2020_bulgarian_[org].tif"
369,127,2015,2020,"german [l5]",296,382,560,777,"369_2015_2020_german_[l5].tif"
369,127,2015,2020,"romanian [org]",296,382,560,777,"369_2015_2020_romanian_[org].tif"
369,127,2015,2020,"ukrainian [org]",296,382,560,777,"369_2015_2020_ukrainian_[org].tif"
369,127,2015,2020,"albanian [l2]",296,382,560,777,"369_2015_2020_albanian_[l2].tif"
369,127,2015,2020,"russian [org]",296,382,560,777,"369_2015_2020_russian_[org].tif"
369,127,2015,2020,"gagauz [org]",296,382,560,777,"369_2015_2020_gagauz_[org].tif"
369,127,2015,2020,"moldovan [org]",296,382,560,777,"369_2015_2020_moldovan_[org].tif"
369,127,2015,2020,"hungarian [org]",296,382,560,777,"369_2015_2020_hungarian_[org].tif"
369,127,2015,2020,"turkish [org]",296,382,560,777,"369_2015_2020_turkish_[org].tif"
369,127,2015,2020,"greek [l2]",296,382,560,777,"369_2015_2020_greek_[l2].tif"
369,127,2015,2020,"polish [org]",296,382,560,777,"369_2015_2020_polish_[org].tif"
369,127,2015,2020,"belarusan [org]",296,382,560,777,"369_2015_2020_belarusan_[org].tif"
369,127,2015,2020,"rusyn [org]",296,382,560,777,"369_2015_2020_rusyn_[org].tif"
369,127,2015,2020,"romani [l5]",296,382,560,777,"369_2015_2020_romani_[l5].tif"
369,127,2015,2020,"armenian [l2]",296,382,560,777,"369_2015_2020_armenian_[l2].tif"
369,127,2015,2020,"slovak [org]",296,382,560,777,"369_2015_2020_slovak_[org].tif"
370,128,1992,2020,"ukrainian [org]",250,309,572,687,"370_1992_2020_ukrainian_[org].tif"
370,128,1992,2020,"belarusan [org]",250,309,572,687,"370_1992_2020_belarusan_[org].tif"
370,128,1992,2020,"polish [org]",250,309,572,687,"370_1992_2020_polish_[org].tif"
370,128,1992,2020,"russian [org]",250,309,572,687,"370_1992_2020_russian_[org].tif"
370,128,1992,2020,"latvian, standard [org]",250,309,572,687,"370_1992_2020_latvian,_standard_[org].tif"
370,128,1992,2020,"lithuanian [org]",250,309,572,687,"370_1992_2020_lithuanian_[org].tif"
371,129,1992,1994,"azerbaijani [l4]",429,458,816,854,"371_1992_1994_azerbaijani_[l4].tif"
371,129,1992,1994,"russian [org]",429,458,816,854,"371_1992_1994_russian_[org].tif"
371,129,1992,1994,"armenian [l2]",429,458,816,854,"371_1992_1994_armenian_[l2].tif"
371,129,1992,1994,"kurdish [l6]",429,458,816,854,"371_1992_1994_kurdish_[l6].tif"
371,129,1992,1994,"turkish [org]",429,458,816,854,"371_1992_1994_turkish_[org].tif"
371,129,1992,1994,"georgian [org]",429,458,816,854,"371_1992_1994_georgian_[org].tif"
371,129,1992,1994,"greek [l2]",429,458,816,854,"371_1992_1994_greek_[l2].tif"
371,129,1992,1994,"aramaic [l4]",429,458,816,854,"371_1992_1994_aramaic_[l4].tif"
371,129,1992,1994,"moldovan [org]",429,458,816,854,"371_1992_1994_moldovan_[org].tif"
371,129,1995,1998,"azerbaijani [l4]",429,458,816,854,"371_1995_1998_azerbaijani_[l4].tif"
371,129,1995,1998,"russian [org]",429,458,816,854,"371_1995_1998_russian_[org].tif"
371,129,1995,1998,"armenian [l2]",429,458,816,854,"371_1995_1998_armenian_[l2].tif"
371,129,1995,1998,"kurdish [l6]",429,458,816,854,"371_1995_1998_kurdish_[l6].tif"
371,129,1995,1998,"turkish [org]",429,458,816,854,"371_1995_1998_turkish_[org].tif"
371,129,1995,1998,"georgian [org]",429,458,816,854,"371_1995_1998_georgian_[org].tif"
371,129,1995,1998,"greek [l2]",429,458,816,854,"371_1995_1998_greek_[l2].tif"
371,129,1995,1998,"aramaic [l4]",429,458,816,854,"371_1995_1998_aramaic_[l4].tif"
371,129,1995,1998,"moldovan [org]",429,458,816,854,"371_1995_1998_moldovan_[org].tif"
371,129,1999,2020,"azerbaijani [l4]",429,458,816,854,"371_1999_2020_azerbaijani_[l4].tif"
371,129,1999,2020,"russian [org]",429,458,816,854,"371_1999_2020_russian_[org].tif"
371,129,1999,2020,"armenian [l2]",429,458,816,854,"371_1999_2020_armenian_[l2].tif"
371,129,1999,2020,"kurdish [l6]",429,458,816,854,"371_1999_2020_kurdish_[l6].tif"
371,129,1999,2020,"turkish [org]",429,458,816,854,"371_1999_2020_turkish_[org].tif"
371,129,1999,2020,"georgian [org]",429,458,816,854,"371_1999_2020_georgian_[org].tif"
371,129,1999,2020,"greek [l2]",429,458,816,854,"371_1999_2020_greek_[l2].tif"
371,129,1999,2020,"aramaic [l4]",429,458,816,854,"371_1999_2020_aramaic_[l4].tif"
371,129,1999,2020,"moldovan [org]",429,458,816,854,"371_1999_2020_moldovan_[org].tif"
372,130,1992,1992,"armenian [l2]",401,432,775,855,"372_1992_1992_armenian_[l2].tif"
372,130,1992,1992,"azerbaijani [l4]",401,432,775,855,"372_1992_1992_azerbaijani_[l4].tif"
372,130,1992,1992,"georgian [org]",401,432,775,855,"372_1992_1992_georgian_[org].tif"
372,130,1992,1992,"turkish [org]",401,432,775,855,"372_1992_1992_turkish_[org].tif"
372,130,1992,1992,"abkhaz [org]",401,432,775,855,"372_1992_1992_abkhaz_[org].tif"
372,130,1992,1992,"avar [l4]",401,432,775,855,"372_1992_1992_avar_[l4].tif"
372,130,1992,1992,"balkar [dial]",401,432,775,855,"372_1992_1992_balkar_[dial].tif"
372,130,1992,1992,"chechen [org]",401,432,775,855,"372_1992_1992_chechen_[org].tif"
372,130,1992,1992,"greek [l2]",401,432,775,855,"372_1992_1992_greek_[l2].tif"
372,130,1992,1992,"ingush [org]",401,432,775,855,"372_1992_1992_ingush_[org].tif"
372,130,1992,1992,"karachay [dial]",401,432,775,855,"372_1992_1992_karachay_[dial].tif"
372,130,1992,1992,"osetin [org]",401,432,775,855,"372_1992_1992_osetin_[org].tif"
372,130,1992,1992,"russian [org]",401,432,775,855,"372_1992_1992_russian_[org].tif"
372,130,1992,1992,"bats [org]",401,432,775,855,"372_1992_1992_bats_[org].tif"
372,130,1992,1992,"estonian, standard [org]",401,432,775,855,"372_1992_1992_estonian,_standard_[org].tif"
372,130,1992,1992,"kabardian [org]",401,432,775,855,"372_1992_1992_kabardian_[org].tif"
372,130,1992,1992,"kurdish [l6]",401,432,775,855,"372_1992_1992_kurdish_[l6].tif"
372,130,1992,1992,"laz [org]",401,432,775,855,"372_1992_1992_laz_[org].tif"
372,130,1992,1992,"mingrelian [org]",401,432,775,855,"372_1992_1992_mingrelian_[org].tif"
372,130,1992,1992,"moldovan [org]",401,432,775,855,"372_1992_1992_moldovan_[org].tif"
372,130,1992,1992,"svan [l2]",401,432,775,855,"372_1992_1992_svan_[l2].tif"
372,130,1992,1992,"dido [org]",401,432,775,855,"372_1992_1992_dido_[org].tif"
372,130,1992,1992,"lak [org]",401,432,775,855,"372_1992_1992_lak_[org].tif"
372,130,1992,1992,"turkmen [org]",401,432,775,855,"372_1992_1992_turkmen_[org].tif"
372,130,1992,1992,"adyghe [org]",401,432,775,855,"372_1992_1992_adyghe_[org].tif"
372,130,1993,1993,"armenian [l2]",401,432,775,855,"372_1993_1993_armenian_[l2].tif"
372,130,1993,1993,"azerbaijani [l4]",401,432,775,855,"372_1993_1993_azerbaijani_[l4].tif"
372,130,1993,1993,"georgian [org]",401,432,775,855,"372_1993_1993_georgian_[org].tif"
372,130,1993,1993,"turkish [org]",401,432,775,855,"372_1993_1993_turkish_[org].tif"
372,130,1993,1993,"abkhaz [org]",401,432,775,855,"372_1993_1993_abkhaz_[org].tif"
372,130,1993,1993,"avar [l4]",401,432,775,855,"372_1993_1993_avar_[l4].tif"
372,130,1993,1993,"balkar [dial]",401,432,775,855,"372_1993_1993_balkar_[dial].tif"
372,130,1993,1993,"chechen [org]",401,432,775,855,"372_1993_1993_chechen_[org].tif"
372,130,1993,1993,"greek [l2]",401,432,775,855,"372_1993_1993_greek_[l2].tif"
372,130,1993,1993,"ingush [org]",401,432,775,855,"372_1993_1993_ingush_[org].tif"
372,130,1993,1993,"karachay [dial]",401,432,775,855,"372_1993_1993_karachay_[dial].tif"
372,130,1993,1993,"osetin [org]",401,432,775,855,"372_1993_1993_osetin_[org].tif"
372,130,1993,1993,"russian [org]",401,432,775,855,"372_1993_1993_russian_[org].tif"
372,130,1993,1993,"bats [org]",401,432,775,855,"372_1993_1993_bats_[org].tif"
372,130,1993,1993,"estonian, standard [org]",401,432,775,855,"372_1993_1993_estonian,_standard_[org].tif"
372,130,1993,1993,"kabardian [org]",401,432,775,855,"372_1993_1993_kabardian_[org].tif"
372,130,1993,1993,"kurdish [l6]",401,432,775,855,"372_1993_1993_kurdish_[l6].tif"
372,130,1993,1993,"laz [org]",401,432,775,855,"372_1993_1993_laz_[org].tif"
372,130,1993,1993,"mingrelian [org]",401,432,775,855,"372_1993_1993_mingrelian_[org].tif"
372,130,1993,1993,"moldovan [org]",401,432,775,855,"372_1993_1993_moldovan_[org].tif"
372,130,1993,1993,"svan [l2]",401,432,775,855,"372_1993_1993_svan_[l2].tif"
372,130,1993,1993,"dido [org]",401,432,775,855,"372_1993_1993_dido_[org].tif"
372,130,1993,1993,"lak [org]",401,432,775,855,"372_1993_1993_lak_[org].tif"
372,130,1993,1993,"turkmen [org]",401,432,775,855,"372_1993_1993_turkmen_[org].tif"
372,130,1993,1993,"adyghe [org]",401,432,775,855,"372_1993_1993_adyghe_[org].tif"
372,130,1994,1998,"armenian [l2]",401,432,775,855,"372_1994_1998_armenian_[l2].tif"
372,130,1994,1998,"azerbaijani [l4]",401,432,775,855,"372_1994_1998_azerbaijani_[l4].tif"
372,130,1994,1998,"georgian [org]",401,432,775,855,"372_1994_1998_georgian_[org].tif"
372,130,1994,1998,"turkish [org]",401,432,775,855,"372_1994_1998_turkish_[org].tif"
372,130,1994,1998,"abkhaz [org]",401,432,775,855,"372_1994_1998_abkhaz_[org].tif"
372,130,1994,1998,"avar [l4]",401,432,775,855,"372_1994_1998_avar_[l4].tif"
372,130,1994,1998,"balkar [dial]",401,432,775,855,"372_1994_1998_balkar_[dial].tif"
372,130,1994,1998,"chechen [org]",401,432,775,855,"372_1994_1998_chechen_[org].tif"
372,130,1994,1998,"greek [l2]",401,432,775,855,"372_1994_1998_greek_[l2].tif"
372,130,1994,1998,"ingush [org]",401,432,775,855,"372_1994_1998_ingush_[org].tif"
372,130,1994,1998,"karachay [dial]",401,432,775,855,"372_1994_1998_karachay_[dial].tif"
372,130,1994,1998,"osetin [org]",401,432,775,855,"372_1994_1998_osetin_[org].tif"
372,130,1994,1998,"russian [org]",401,432,775,855,"372_1994_1998_russian_[org].tif"
372,130,1994,1998,"bats [org]",401,432,775,855,"372_1994_1998_bats_[org].tif"
372,130,1994,1998,"estonian, standard [org]",401,432,775,855,"372_1994_1998_estonian,_standard_[org].tif"
372,130,1994,1998,"kabardian [org]",401,432,775,855,"372_1994_1998_kabardian_[org].tif"
372,130,1994,1998,"kurdish [l6]",401,432,775,855,"372_1994_1998_kurdish_[l6].tif"
372,130,1994,1998,"laz [org]",401,432,775,855,"372_1994_1998_laz_[org].tif"
372,130,1994,1998,"mingrelian [org]",401,432,775,855,"372_1994_1998_mingrelian_[org].tif"
372,130,1994,1998,"moldovan [org]",401,432,775,855,"372_1994_1998_moldovan_[org].tif"
372,130,1994,1998,"svan [l2]",401,432,775,855,"372_1994_1998_svan_[l2].tif"
372,130,1994,1998,"dido [org]",401,432,775,855,"372_1994_1998_dido_[org].tif"
372,130,1994,1998,"lak [org]",401,432,775,855,"372_1994_1998_lak_[org].tif"
372,130,1994,1998,"turkmen [org]",401,432,775,855,"372_1994_1998_turkmen_[org].tif"
372,130,1994,1998,"adyghe [org]",401,432,775,855,"372_1994_1998_adyghe_[org].tif"
372,130,1999,2020,"armenian [l2]",401,432,775,855,"372_1999_2020_armenian_[l2].tif"
372,130,1999,2020,"azerbaijani [l4]",401,432,775,855,"372_1999_2020_azerbaijani_[l4].tif"
372,130,1999,2020,"georgian [org]",401,432,775,855,"372_1999_2020_georgian_[org].tif"
372,130,1999,2020,"turkish [org]",401,432,775,855,"372_1999_2020_turkish_[org].tif"
372,130,1999,2020,"abkhaz [org]",401,432,775,855,"372_1999_2020_abkhaz_[org].tif"
372,130,1999,2020,"avar [l4]",401,432,775,855,"372_1999_2020_avar_[l4].tif"
372,130,1999,2020,"balkar [dial]",401,432,775,855,"372_1999_2020_balkar_[dial].tif"
372,130,1999,2020,"chechen [org]",401,432,775,855,"372_1999_2020_chechen_[org].tif"
372,130,1999,2020,"greek [l2]",401,432,775,855,"372_1999_2020_greek_[l2].tif"
372,130,1999,2020,"ingush [org]",401,432,775,855,"372_1999_2020_ingush_[org].tif"
372,130,1999,2020,"karachay [dial]",401,432,775,855,"372_1999_2020_karachay_[dial].tif"
372,130,1999,2020,"osetin [org]",401,432,775,855,"372_1999_2020_osetin_[org].tif"
372,130,1999,2020,"russian [org]",401,432,775,855,"372_1999_2020_russian_[org].tif"
372,130,1999,2020,"bats [org]",401,432,775,855,"372_1999_2020_bats_[org].tif"
372,130,1999,2020,"estonian, standard [org]",401,432,775,855,"372_1999_2020_estonian,_standard_[org].tif"
372,130,1999,2020,"kabardian [org]",401,432,775,855,"372_1999_2020_kabardian_[org].tif"
372,130,1999,2020,"kurdish [l6]",401,432,775,855,"372_1999_2020_kurdish_[l6].tif"
372,130,1999,2020,"laz [org]",401,432,775,855,"372_1999_2020_laz_[org].tif"
372,130,1999,2020,"mingrelian [org]",401,432,775,855,"372_1999_2020_mingrelian_[org].tif"
372,130,1999,2020,"moldovan [org]",401,432,775,855,"372_1999_2020_moldovan_[org].tif"
372,130,1999,2020,"svan [l2]",401,432,775,855,"372_1999_2020_svan_[l2].tif"
372,130,1999,2020,"dido [org]",401,432,775,855,"372_1999_2020_dido_[org].tif"
372,130,1999,2020,"lak [org]",401,432,775,855,"372_1999_2020_lak_[org].tif"
372,130,1999,2020,"turkmen [org]",401,432,775,855,"372_1999_2020_turkmen_[org].tif"
372,130,1999,2020,"adyghe [org]",401,432,775,855,"372_1999_2020_adyghe_[org].tif"
373,131,1992,1994,"armenian [l2]",422,464,832,895,"373_1992_1994_armenian_[l2].tif"
373,131,1992,1994,"azerbaijani [l4]",422,464,832,895,"373_1992_1994_azerbaijani_[l4].tif"
373,131,1992,1994,"georgian [org]",422,464,832,895,"373_1992_1994_georgian_[org].tif"
373,131,1992,1994,"russian [org]",422,464,832,895,"373_1992_1994_russian_[org].tif"
373,131,1992,1994,"avar [l4]",422,464,832,895,"373_1992_1994_avar_[l4].tif"
373,131,1992,1994,"lezgi [org]",422,464,832,895,"373_1992_1994_lezgi_[org].tif"
373,131,1992,1994,"rutul [org]",422,464,832,895,"373_1992_1994_rutul_[org].tif"
373,131,1992,1994,"talysh [org]",422,464,832,895,"373_1992_1994_talysh_[org].tif"
373,131,1992,1994,"tat [l6]",422,464,832,895,"373_1992_1994_tat_[l6].tif"
373,131,1992,1994,"aghul [org]",422,464,832,895,"373_1992_1994_aghul_[org].tif"
373,131,1992,1994,"kurdish [l6]",422,464,832,895,"373_1992_1994_kurdish_[l6].tif"
373,131,1992,1994,"andi [org]",422,464,832,895,"373_1992_1994_andi_[org].tif"
373,131,1992,1994,"khinalugh [org]",422,464,832,895,"373_1992_1994_khinalugh_[org].tif"
373,131,1992,1994,"kryts [org]",422,464,832,895,"373_1992_1994_kryts_[org].tif"
373,131,1992,1994,"tsakhur [org]",422,464,832,895,"373_1992_1994_tsakhur_[org].tif"
373,131,1992,1994,"lezgic [l3]",422,464,832,895,"373_1992_1994_lezgic_[l3].tif"
373,131,1992,1994,"turkish [org]",422,464,832,895,"373_1992_1994_turkish_[org].tif"
373,131,1992,1994,"lak [org]",422,464,832,895,"373_1992_1994_lak_[org].tif"
373,131,1992,1994,"tabassaran [org]",422,464,832,895,"373_1992_1994_tabassaran_[org].tif"
373,131,1992,1994,"dido [org]",422,464,832,895,"373_1992_1994_dido_[org].tif"
373,131,1992,1994,"farsi, western [org]",422,464,832,895,"373_1992_1994_farsi,_western_[org].tif"
373,131,1995,1998,"armenian [l2]",422,464,832,895,"373_1995_1998_armenian_[l2].tif"
373,131,1995,1998,"azerbaijani [l4]",422,464,832,895,"373_1995_1998_azerbaijani_[l4].tif"
373,131,1995,1998,"georgian [org]",422,464,832,895,"373_1995_1998_georgian_[org].tif"
373,131,1995,1998,"russian [org]",422,464,832,895,"373_1995_1998_russian_[org].tif"
373,131,1995,1998,"avar [l4]",422,464,832,895,"373_1995_1998_avar_[l4].tif"
373,131,1995,1998,"lezgi [org]",422,464,832,895,"373_1995_1998_lezgi_[org].tif"
373,131,1995,1998,"rutul [org]",422,464,832,895,"373_1995_1998_rutul_[org].tif"
373,131,1995,1998,"talysh [org]",422,464,832,895,"373_1995_1998_talysh_[org].tif"
373,131,1995,1998,"tat [l6]",422,464,832,895,"373_1995_1998_tat_[l6].tif"
373,131,1995,1998,"aghul [org]",422,464,832,895,"373_1995_1998_aghul_[org].tif"
373,131,1995,1998,"kurdish [l6]",422,464,832,895,"373_1995_1998_kurdish_[l6].tif"
373,131,1995,1998,"andi [org]",422,464,832,895,"373_1995_1998_andi_[org].tif"
373,131,1995,1998,"khinalugh [org]",422,464,832,895,"373_1995_1998_khinalugh_[org].tif"
373,131,1995,1998,"kryts [org]",422,464,832,895,"373_1995_1998_kryts_[org].tif"
373,131,1995,1998,"tsakhur [org]",422,464,832,895,"373_1995_1998_tsakhur_[org].tif"
373,131,1995,1998,"lezgic [l3]",422,464,832,895,"373_1995_1998_lezgic_[l3].tif"
373,131,1995,1998,"turkish [org]",422,464,832,895,"373_1995_1998_turkish_[org].tif"
373,131,1995,1998,"lak [org]",422,464,832,895,"373_1995_1998_lak_[org].tif"
373,131,1995,1998,"tabassaran [org]",422,464,832,895,"373_1995_1998_tabassaran_[org].tif"
373,131,1995,1998,"dido [org]",422,464,832,895,"373_1995_1998_dido_[org].tif"
373,131,1995,1998,"farsi, western [org]",422,464,832,895,"373_1995_1998_farsi,_western_[org].tif"
373,131,1999,2020,"armenian [l2]",422,464,832,895,"373_1999_2020_armenian_[l2].tif"
373,131,1999,2020,"azerbaijani [l4]",422,464,832,895,"373_1999_2020_azerbaijani_[l4].tif"
373,131,1999,2020,"georgian [org]",422,464,832,895,"373_1999_2020_georgian_[org].tif"
373,131,1999,2020,"russian [org]",422,464,832,895,"373_1999_2020_russian_[org].tif"
373,131,1999,2020,"avar [l4]",422,464,832,895,"373_1999_2020_avar_[l4].tif"
373,131,1999,2020,"lezgi [org]",422,464,832,895,"373_1999_2020_lezgi_[org].tif"
373,131,1999,2020,"rutul [org]",422,464,832,895,"373_1999_2020_rutul_[org].tif"
373,131,1999,2020,"talysh [org]",422,464,832,895,"373_1999_2020_talysh_[org].tif"
373,131,1999,2020,"tat [l6]",422,464,832,895,"373_1999_2020_tat_[l6].tif"
373,131,1999,2020,"aghul [org]",422,464,832,895,"373_1999_2020_aghul_[org].tif"
373,131,1999,2020,"kurdish [l6]",422,464,832,895,"373_1999_2020_kurdish_[l6].tif"
373,131,1999,2020,"andi [org]",422,464,832,895,"373_1999_2020_andi_[org].tif"
373,131,1999,2020,"khinalugh [org]",422,464,832,895,"373_1999_2020_khinalugh_[org].tif"
373,131,1999,2020,"kryts [org]",422,464,832,895,"373_1999_2020_kryts_[org].tif"
373,131,1999,2020,"tsakhur [org]",422,464,832,895,"373_1999_2020_tsakhur_[org].tif"
373,131,1999,2020,"lezgic [l3]",422,464,832,895,"373_1999_2020_lezgic_[l3].tif"
373,131,1999,2020,"turkish [org]",422,464,832,895,"373_1999_2020_turkish_[org].tif"
373,131,1999,2020,"lak [org]",422,464,832,895,"373_1999_2020_lak_[org].tif"
373,131,1999,2020,"tabassaran [org]",422,464,832,895,"373_1999_2020_tabassaran_[org].tif"
373,131,1999,2020,"dido [org]",422,464,832,895,"373_1999_2020_dido_[org].tif"
373,131,1999,2020,"farsi, western [org]",422,464,832,895,"373_1999_2020_farsi,_western_[org].tif"
375,132,1918,1940,"belarusan [org]",83,207,529,688,"375_1918_1940_belarusan_[org].tif"
375,132,1918,1940,"finnish [org]",83,207,529,688,"375_1918_1940_finnish_[org].tif"
375,132,1918,1940,"karelian [org]",83,207,529,688,"375_1918_1940_karelian_[org].tif"
375,132,1918,1940,"russian [org]",83,207,529,688,"375_1918_1940_russian_[org].tif"
375,132,1918,1940,"german [l5]",83,207,529,688,"375_1918_1940_german_[l5].tif"
375,132,1918,1940,"sami [l2]",83,207,529,688,"375_1918_1940_sami_[l2].tif"
375,132,1918,1940,"swedish [org]",83,207,529,688,"375_1918_1940_swedish_[org].tif"
375,132,1918,1940,"norwegian [org]",83,207,529,688,"375_1918_1940_norwegian_[org].tif"
375,133,1941,1944,"belarusan [org]",83,207,529,673,"375_1941_1944_belarusan_[org].tif"
375,133,1941,1944,"karelian [org]",83,207,529,673,"375_1941_1944_karelian_[org].tif"
375,133,1941,1944,"russian [org]",83,207,529,673,"375_1941_1944_russian_[org].tif"
375,133,1941,1944,"sami [l2]",83,207,529,673,"375_1941_1944_sami_[l2].tif"
375,133,1941,1944,"finnish [org]",83,207,529,673,"375_1941_1944_finnish_[org].tif"
375,133,1941,1944,"swedish [org]",83,207,529,673,"375_1941_1944_swedish_[org].tif"
375,133,1941,1944,"norwegian [org]",83,207,529,673,"375_1941_1944_norwegian_[org].tif"
375,133,1941,1944,"german [l5]",83,207,529,673,"375_1941_1944_german_[l5].tif"
375,133,1945,2020,"belarusan [org]",83,207,529,673,"375_1945_2020_belarusan_[org].tif"
375,133,1945,2020,"karelian [org]",83,207,529,673,"375_1945_2020_karelian_[org].tif"
375,133,1945,2020,"russian [org]",83,207,529,673,"375_1945_2020_russian_[org].tif"
375,133,1945,2020,"sami [l2]",83,207,529,673,"375_1945_2020_sami_[l2].tif"
375,133,1945,2020,"finnish [org]",83,207,529,673,"375_1945_2020_finnish_[org].tif"
375,133,1945,2020,"swedish [org]",83,207,529,673,"375_1945_2020_swedish_[org].tif"
375,133,1945,2020,"norwegian [org]",83,207,529,673,"375_1945_2020_norwegian_[org].tif"
